Time,rain_h,clear_h,cloudy_h,apparentTemperature_h,precipIntensity_h,dewPoint_h,humidity_h,windSpeed_h,uvIndex_h,visibility_h
2018-08-04 14:00:00,0,0,1,83.43,0.0,46.87,0.28,7.27,4.0,10.0
2018-08-04 15:00:00,0,0,1,82.33,0.0,47.32,0.29,7.35,4.0,10.0
2018-08-04 16:00:00,0,0,1,82.46,0.0,46.55,0.28,7.46,2.0,10.0
2018-08-04 17:00:00,0,0,1,82.19,0.0,45.68,0.28,6.92,1.0,10.0
2018-08-04 18:00:00,0,0,1,80.33,0.0,50.07,0.35,6.93,0.0,10.0
2018-08-04 19:00:00,0,0,1,77.34,0.0,53.43,0.44,7.0,0.0,10.0
2018-08-04 20:00:00,0,1,0,73.43,0.0,56.66,0.56,7.19,0.0,10.0
2018-08-04 21:00:00,0,1,0,70.91,0.0,57.53,0.63,7.4,0.0,10.0
2018-08-04 22:00:00,0,1,0,69.16,0.0,56.23,0.63,5.69,0.0,10.0
2018-08-04 23:00:00,0,1,0,67.76,0.0,57.08,0.69,5.19,0.0,10.0
2018-08-05 00:00:00,0,1,0,66.24,0.0,58.79,0.77,3.92,0.0,10.0
2018-08-05 01:00:00,0,1,0,64.86,0.0,58.78,0.81,3.18,0.0,10.0
2018-08-05 02:00:00,0,1,0,63.41,0.0,57.64,0.81,2.94,0.0,10.0
2018-08-05 03:00:00,0,1,0,62.45,0.0,57.42,0.84,2.64,0.0,10.0
2018-08-05 04:00:00,0,1,0,61.95,0.0,57.72,0.86,2.46,0.0,10.0
2018-08-05 05:00:00,0,1,0,61.65,0.0,57.43,0.86,2.46,0.0,10.0
2018-08-05 06:00:00,0,1,0,64.13,0.0,58.07,0.81,2.15,0.0,10.0
2018-08-05 07:00:00,0,1,0,67.29,0.0,58.83,0.74,2.55,1.0,10.0
2018-08-05 08:00:00,0,1,0,70.72,0.0,58.7,0.66,2.83,2.0,10.0
2018-08-05 09:00:00,0,1,0,74.26,0.0,57.47,0.56,3.27,4.0,10.0
2018-08-05 10:00:00,0,1,0,76.86,0.0,55.5,0.48,3.56,5.0,10.0
2018-08-05 11:00:00,0,1,0,78.72,0.0,53.54,0.42,3.66,7.0,10.0
2018-08-05 12:00:00,0,1,0,80.64,0.0,52.07,0.37,3.72,7.0,10.0
2018-08-05 13:00:00,0,1,0,82.44,0.0,50.86,0.33,4.77,7.0,10.0
2018-08-05 14:00:00,0,1,0,83.59,0.0,49.07,0.3,5.47,6.0,10.0
2018-08-05 15:00:00,0,1,0,81.31,0.0,50.48,0.34,6.64,4.0,10.0
2018-08-05 16:00:00,0,1,0,81.06,0.0,50.26,0.34,6.67,3.0,10.0
2018-08-05 17:00:00,0,1,0,80.08,0.0,50.27,0.35,7.19,1.0,10.0
2018-08-05 18:00:00,0,1,0,79.14,0.0,51.41,0.38,7.38,0.0,10.0
2018-08-05 19:00:00,0,1,0,76.72,0.0,52.11,0.42,7.18,0.0,10.0
2018-08-05 20:00:00,0,1,0,73.35,0.0,54.29,0.51,6.63,0.0,10.0
2018-08-05 21:00:00,0,1,0,70.99,0.0,55.86,0.59,5.97,0.0,10.0
2018-08-05 22:00:00,0,1,0,69.02,0.0,55.98,0.63,5.53,0.0,10.0
2018-08-05 23:00:00,0,1,0,67.46,0.0,56.84,0.69,4.15,0.0,10.0
2018-08-06 00:00:00,0,1,0,65.42,0.0,57.35,0.75,3.09,0.0,10.0
2018-08-06 01:00:00,0,1,0,63.84,0.0,57.29,0.79,2.29,0.0,10.0
2018-08-06 02:00:00,0,1,0,62.39,0.0,56.39,0.81,2.14,0.0,10.0
2018-08-06 03:00:00,0,1,0,61.48,0.0,56.07,0.82,1.54,0.0,10.0
2018-08-06 04:00:00,0,1,0,61.16,0.0,56.44,0.84,1.43,0.0,10.0
2018-08-06 05:00:00,0,1,0,61.13,0.0,56.35,0.84,1.31,0.0,10.0
2018-08-06 06:00:00,0,1,0,63.84,0.0,57.38,0.8,1.3,0.0,10.0
2018-08-06 07:00:00,0,1,0,68.09,0.0,58.28,0.71,1.21,1.0,10.0
2018-08-06 08:00:00,0,1,0,73.44,0.0,59.23,0.61,1.66,2.0,10.0
2018-08-06 09:00:00,0,1,0,77.57,0.0,58.13,0.51,1.91,4.0,10.0
2018-08-06 10:00:00,0,1,0,80.18,0.0,56.46,0.44,1.96,6.0,10.0
2018-08-06 11:00:00,0,1,0,82.23,0.0,54.41,0.38,2.63,7.0,10.0
2018-08-06 12:00:00,0,1,0,84.42,0.0,51.76,0.32,4.17,7.0,10.0
2018-08-06 13:00:00,0,1,0,86.21,0.0,48.89,0.28,4.35,7.0,10.0
2018-08-06 14:00:00,0,1,0,87.77,0.0,46.49,0.24,4.92,6.0,10.0
2018-08-06 15:00:00,0,1,0,86.99,0.0,45.83,0.24,5.08,4.0,10.0
2018-08-06 16:00:00,0,1,0,87.28,0.0,45.21,0.23,5.27,3.0,10.0
2018-08-06 17:00:00,0,1,0,86.74,0.0,44.79,0.23,5.79,1.0,10.0
2018-08-06 18:00:00,0,1,0,85.85,0.0,45.9,0.25,5.64,0.0,10.0
2018-08-06 19:00:00,0,1,0,83.21,0.0,47.51,0.29,6.15,0.0,10.0
2018-08-06 20:00:00,0,1,0,79.62,0.0,51.63,0.38,6.67,0.0,10.0
2018-08-06 21:00:00,0,1,0,76.87,0.0,53.4,0.44,6.31,0.0,10.0
2018-08-06 22:00:00,0,0,1,75.04,0.0,54.47,0.49,5.25,0.0,10.0
2018-08-06 23:00:00,0,0,1,73.8,0.0,55.03,0.52,4.69,0.0,10.0
2018-08-07 00:00:00,0,0,1,72.32,0.0,57.84,0.6,2.76,0.0,10.0
2018-08-07 01:00:00,0,0,1,70.0,0.0,57.37,0.64,2.6,0.0,10.0
2018-08-07 02:00:00,0,0,1,67.74,0.0,57.1,0.69,2.79,0.0,10.0
2018-08-07 03:00:00,0,1,0,65.72,0.0,57.15,0.74,2.97,0.0,10.0
2018-08-07 04:00:00,0,0,1,64.47,0.0,57.27,0.77,2.86,0.0,10.0
2018-08-07 05:00:00,0,0,1,63.67,0.0,57.01,0.79,2.87,0.0,10.0
2018-08-07 06:00:00,0,0,1,66.76,0.0,57.95,0.73,1.96,0.0,10.0
2018-08-07 07:00:00,0,0,1,71.12,0.0,58.47,0.64,2.37,1.0,10.0
2018-08-07 08:00:00,0,0,1,75.38,0.0,56.69,0.52,3.17,2.0,10.0
2018-08-07 09:00:00,0,0,1,78.98,0.0,54.24,0.42,3.33,3.0,10.0
2018-08-07 10:00:00,0,0,1,81.61,0.0,52.57,0.37,3.81,4.0,10.0
2018-08-07 11:00:00,0,0,1,83.74,0.0,52.01,0.34,4.61,5.0,10.0
2018-08-07 12:00:00,0,0,1,86.08,0.0,51.1,0.3,4.43,5.0,10.0
2018-08-07 13:00:00,0,0,1,87.72,0.0,50.26,0.28,5.53,5.0,10.0
2018-08-07 14:00:00,0,0,1,88.12,0.0,50.2,0.27,6.65,4.0,10.0
2018-08-07 15:00:00,0,0,1,85.9,0.0,50.85,0.3,7.3,3.0,10.0
2018-08-07 16:00:00,0,0,1,86.14,0.0,52.32,0.31,8.31,2.0,10.0
2018-08-07 17:00:00,0,0,1,85.48,0.0,52.59,0.32,9.4,1.0,10.0
2018-08-07 18:00:00,0,0,1,83.84,0.0,55.24,0.38,7.99,0.0,10.0
2018-08-07 19:00:00,0,0,1,81.34,0.0007,57.61,0.45,7.64,0.0,10.0
2018-08-07 20:00:00,0,0,1,78.08,0.0035,59.96,0.54,7.52,0.0,10.0
2018-08-07 21:00:00,0,0,1,74.37,0.0072,60.46,0.62,7.48,0.0,10.0
2018-08-07 22:00:00,0,0,1,71.8,0.0109,60.7,0.68,7.09,0.0,10.0
2018-08-07 23:00:00,0,0,1,69.67,0.0142,61.59,0.76,8.15,0.0,10.0
2018-08-08 00:00:00,0,0,1,68.05,0.0147,61.29,0.8,7.15,0.0,10.0
2018-08-08 01:00:00,0,0,1,66.49,0.0082,60.14,0.8,7.33,0.0,10.0
2018-08-08 02:00:00,0,0,1,65.33,0.0018,58.95,0.8,7.67,0.0,10.0
2018-08-08 03:00:00,0,0,1,64.52,0.0,57.94,0.79,8.15,0.0,10.0
2018-08-08 04:00:00,0,0,1,63.18,0.0,56.55,0.79,8.62,0.0,10.0
2018-08-08 05:00:00,0,0,1,62.12,0.0,54.27,0.75,8.84,0.0,10.0
2018-08-08 06:00:00,0,0,1,62.68,0.0,52.83,0.7,8.72,0.0,10.0
2018-08-08 07:00:00,0,0,1,62.99,0.0,52.48,0.69,9.92,1.0,10.0
2018-08-08 08:00:00,0,1,0,64.61,0.0,52.77,0.65,9.96,2.0,10.0
2018-08-08 09:00:00,0,1,0,66.3,0.0,52.63,0.61,10.07,4.0,10.0
2018-08-08 10:00:00,0,1,0,68.11,0.0,52.58,0.58,10.55,5.0,10.0
2018-08-08 11:00:00,0,1,0,69.59,0.0,51.24,0.52,11.23,6.0,10.0
2018-08-08 12:00:00,0,1,0,71.39,0.0,47.95,0.43,12.04,6.0,10.0
2018-08-08 13:00:00,0,1,0,72.9,0.0,47.04,0.4,11.94,6.0,10.0
2018-08-08 14:00:00,0,0,1,74.0,0.0,46.85,0.38,12.42,5.0,10.0
2018-08-08 15:00:00,0,0,1,72.53,0.0,47.16,0.4,12.32,3.0,10.0
2018-08-08 16:00:00,0,0,1,73.12,0.0,47.34,0.4,11.88,2.0,10.0
2018-08-08 17:00:00,0,0,1,72.72,0.0,47.84,0.41,11.57,1.0,10.0
2018-08-08 18:00:00,0,1,0,72.55,0.0,49.19,0.44,10.3,0.0,10.0
2018-08-08 19:00:00,0,1,0,70.99,0.0,50.03,0.47,9.64,0.0,10.0
2018-08-08 20:00:00,0,1,0,68.88,0.0,50.81,0.53,8.09,0.0,10.0
2018-08-08 21:00:00,0,1,0,67.26,0.0,51.27,0.56,7.52,0.0,10.0
2018-08-08 22:00:00,0,1,0,66.1,0.0,51.55,0.59,6.81,0.0,10.0
2018-08-08 23:00:00,0,0,1,65.4,0.0,51.89,0.62,6.39,0.0,10.0
2018-08-09 00:00:00,0,0,1,64.09,0.0,52.9,0.67,5.18,0.0,10.0
2018-08-09 01:00:00,0,0,1,63.69,0.0,53.96,0.71,4.93,0.0,10.0
2018-08-09 02:00:00,0,0,1,63.57,0.0,55.12,0.74,4.79,0.0,10.0
2018-08-09 03:00:00,0,0,1,63.29,0.0,55.9,0.77,4.66,0.0,10.0
2018-08-09 04:00:00,0,0,1,62.69,0.0016,56.5,0.8,4.4,0.0,10.0
2018-08-09 05:00:00,0,0,1,61.45,0.0073,56.67,0.84,4.09,0.0,10.0
2018-08-09 06:00:00,1,0,0,61.42,0.0151,56.39,0.84,3.24,0.0,10.0
2018-08-09 07:00:00,1,0,0,61.31,0.0191,56.17,0.83,3.54,1.0,10.0
2018-08-09 08:00:00,1,0,0,61.31,0.0208,55.92,0.82,4.15,2.0,9.734
2018-08-09 09:00:00,1,0,0,61.35,0.0232,55.92,0.82,4.8,3.0,8.636
2018-08-09 10:00:00,1,0,0,61.09,0.0291,56.0,0.83,5.37,3.0,7.583
2018-08-09 11:00:00,1,0,0,60.67,0.0371,55.59,0.83,6.22,4.0,6.578
2018-08-09 12:00:00,1,0,0,60.45,0.043,56.0,0.85,5.97,4.0,4.296
2018-08-09 13:00:00,1,0,0,60.45,0.0475,55.59,0.84,7.31,4.0,3.336
2018-08-09 14:00:00,1,0,0,60.5,0.0518,55.42,0.83,8.27,3.0,3.527
2018-08-09 15:00:00,1,0,0,60.61,0.0504,55.09,0.82,8.51,2.0,3.517
2018-08-09 16:00:00,1,0,0,60.8,0.0367,54.92,0.81,7.05,2.0,3.367
2018-08-09 17:00:00,1,0,0,60.8,0.0206,54.65,0.8,5.22,1.0,3.228
2018-08-09 18:00:00,1,0,0,60.52,0.0112,54.5,0.81,2.46,0.0,10.0
2018-08-09 19:00:00,1,0,0,59.83,0.0097,53.92,0.81,2.14,0.0,10.0
2018-08-09 20:00:00,1,0,0,58.51,0.0116,53.09,0.82,2.82,0.0,9.835
2018-08-09 21:00:00,1,0,0,57.37,0.0118,52.65,0.84,3.09,0.0,9.088
2018-08-09 22:00:00,0,0,1,55.91,0.0061,51.45,0.85,3.95,0.0,10.0
2018-08-09 23:00:00,0,0,1,54.76,0.0011,50.36,0.85,5.2,0.0,10.0
2018-08-10 00:00:00,0,0,1,54.92,0.0,49.73,0.83,5.07,0.0,10.0
2018-08-10 01:00:00,0,1,0,54.45,0.0,48.85,0.81,5.95,0.0,10.0
2018-08-10 02:00:00,0,1,0,53.92,0.0,48.66,0.82,6.83,0.0,10.0
2018-08-10 03:00:00,0,1,0,53.71,0.0,48.99,0.84,7.53,0.0,10.0
2018-08-10 04:00:00,0,1,0,53.62,0.0,49.31,0.85,7.94,0.0,10.0
2018-08-10 05:00:00,0,1,0,53.59,0.0,49.25,0.85,8.18,0.0,10.0
2018-08-10 06:00:00,0,1,0,55.24,0.0,49.76,0.82,7.94,0.0,10.0
2018-08-10 07:00:00,0,1,0,57.93,0.0,50.45,0.76,8.83,1.0,10.0
2018-08-10 08:00:00,0,1,0,61.32,0.0,51.14,0.69,9.18,2.0,10.0
2018-08-10 09:00:00,0,1,0,63.45,0.0,51.76,0.66,10.61,3.0,10.0
2018-08-10 10:00:00,0,1,0,63.16,0.0072,51.79,0.66,11.27,4.0,10.0
2018-08-10 11:00:00,1,0,0,62.18,0.0398,53.21,0.72,12.54,5.0,10.0
2018-08-10 12:00:00,1,0,0,61.34,0.0707,55.04,0.8,11.68,5.0,7.112
2018-08-10 13:00:00,1,0,0,62.69,0.0612,55.45,0.77,13.61,4.0,6.095
2018-08-10 14:00:00,1,0,0,63.83,0.0381,56.24,0.76,15.57,3.0,5.597
2018-08-10 15:00:00,1,0,0,63.39,0.0281,56.79,0.79,15.27,3.0,5.417
2018-08-10 16:00:00,1,0,0,62.65,0.0289,56.42,0.8,13.74,2.0,5.38
2018-08-10 17:00:00,1,0,0,62.44,0.0348,55.19,0.77,11.85,1.0,5.639
2018-08-10 18:00:00,1,0,0,60.6,0.0354,54.05,0.79,9.18,0.0,10.0
2018-08-10 19:00:00,1,0,0,59.64,0.02,51.96,0.76,7.71,0.0,10.0
2018-08-10 20:00:00,0,1,0,58.44,0.0052,50.27,0.74,7.29,0.0,10.0
2018-08-10 21:00:00,0,1,0,57.25,0.0007,49.39,0.75,6.93,0.0,10.0
2018-08-10 22:00:00,0,1,0,56.13,0.0,48.56,0.76,6.36,0.0,10.0
2018-08-10 23:00:00,0,1,0,55.08,0.0,47.63,0.76,5.95,0.0,10.0
2018-08-11 00:00:00,0,1,0,55.12,0.0,46.39,0.72,3.66,0.0,10.0
2018-08-11 01:00:00,0,1,0,53.48,0.0,45.84,0.75,3.85,0.0,10.0
2018-08-11 02:00:00,0,1,0,51.28,0.0,45.12,0.79,3.75,0.0,10.0
2018-08-11 03:00:00,0,1,0,48.55,0.0,44.7,0.83,4.15,0.0,10.0
2018-08-11 04:00:00,0,1,0,47.95,0.0,44.76,0.85,3.94,0.0,10.0
2018-08-11 05:00:00,0,1,0,48.39,0.0,43.65,0.81,3.28,0.0,10.0
2018-08-11 06:00:00,0,1,0,51.85,0.0,45.2,0.78,2.99,0.0,10.0
2018-08-11 07:00:00,0,1,0,55.61,0.0,47.16,0.73,3.23,1.0,10.0
2018-08-11 08:00:00,0,1,0,59.63,0.0,49.06,0.68,3.71,2.0,10.0
2018-08-11 09:00:00,0,1,0,63.32,0.0,50.02,0.62,4.35,3.0,10.0
2018-08-11 10:00:00,0,1,0,65.77,0.0,48.49,0.54,5.11,5.0,10.0
2018-08-11 11:00:00,0,1,0,67.96,0.0,45.48,0.44,6.15,5.0,10.0
2018-08-11 12:00:00,0,1,0,70.14,0.0,42.7,0.37,5.82,6.0,10.0
2018-08-11 13:00:00,0,0,1,71.94,0.0,43.42,0.36,7.78,5.0,10.0
2018-08-11 14:00:00,0,0,1,73.09,0.0,46.28,0.38,8.93,4.0,10.0
2018-08-11 15:00:00,0,0,1,71.03,0.0,49.87,0.47,10.12,3.0,10.0
2018-08-11 16:00:00,0,0,1,70.89,0.0,52.86,0.53,10.89,2.0,10.0
2018-08-11 17:00:00,0,0,1,69.45,0.0,54.68,0.59,11.08,1.0,10.0
2018-08-11 18:00:00,0,0,1,68.32,0.0,56.03,0.65,10.46,0.0,10.0
2018-08-11 19:00:00,0,0,1,67.32,0.0003,56.8,0.69,10.16,0.0,10.0
2018-08-11 20:00:00,0,0,1,66.45,0.0013,56.41,0.7,9.16,0.0,10.0
2018-08-11 21:00:00,0,0,1,65.59,0.0023,56.16,0.72,8.9,0.0,10.0
2018-08-11 22:00:00,0,0,1,64.91,0.0018,56.27,0.74,8.95,0.0,10.0
2018-08-11 23:00:00,0,0,1,64.21,0.0008,56.82,0.77,8.8,0.0,10.0
2018-08-12 00:00:00,0,0,1,63.29,0.0003,58.54,0.84,8.91,0.0,10.0
2018-08-12 01:00:00,0,0,1,63.28,0.0,58.96,0.86,9.22,0.0,10.0
2018-08-12 02:00:00,0,0,1,63.59,0.0,59.04,0.85,9.25,0.0,10.0
2018-08-12 03:00:00,0,0,1,64.44,0.0,59.39,0.84,9.81,0.0,10.0
2018-08-12 04:00:00,0,0,1,64.92,0.0,59.97,0.84,9.42,0.0,10.0
2018-08-12 05:00:00,0,0,1,65.08,0.0,59.92,0.84,9.34,0.0,10.0
2018-08-12 06:00:00,0,0,1,65.97,0.0,59.74,0.81,9.73,0.0,10.0
2018-08-12 07:00:00,0,0,1,67.53,0.0,59.77,0.76,10.48,1.0,10.0
2018-08-12 08:00:00,0,0,1,70.17,0.0,59.7,0.69,11.32,2.0,10.0
2018-08-12 09:00:00,0,0,1,71.58,0.0,58.47,0.63,12.03,2.0,10.0
2018-08-12 10:00:00,0,0,1,72.2,0.0002,57.38,0.6,12.24,3.0,10.0
2018-08-12 11:00:00,0,0,1,71.64,0.0015,55.98,0.58,11.87,3.0,10.0
2018-08-12 12:00:00,0,0,1,70.17,0.0031,56.19,0.61,11.3,4.0,10.0
2018-08-12 13:00:00,0,0,1,69.74,0.0034,56.13,0.62,11.57,4.0,10.0
2018-08-12 14:00:00,0,0,1,69.6,0.0039,55.79,0.61,11.85,3.0,10.0
2018-08-12 15:00:00,0,0,1,69.4,0.0044,55.47,0.61,12.59,3.0,10.0
2018-08-12 16:00:00,0,0,1,69.42,0.0031,55.75,0.62,11.91,2.0,10.0
2018-08-12 17:00:00,0,0,1,69.46,0.0014,56.85,0.64,10.87,1.0,10.0
2018-08-12 18:00:00,0,0,1,69.42,0.0007,58.45,0.68,9.58,0.0,5.06
2018-08-12 19:00:00,1,0,0,68.46,0.0039,58.92,0.72,8.29,0.0,4.058
2018-08-12 20:00:00,1,0,0,66.83,0.0162,59.34,0.77,7.29,0.0,4.044
2018-08-12 21:00:00,1,0,0,65.49,0.0296,59.76,0.82,6.18,0.0,4.172
2018-08-12 22:00:00,1,0,0,64.56,0.031,60.52,0.88,5.68,0.0,3.878
2018-08-12 23:00:00,1,0,0,64.15,0.0255,61.24,0.91,5.49,0.0,3.715
2018-08-13 00:00:00,1,0,0,63.5,0.0177,61.75,0.96,3.86,0.0,10.0
2018-08-13 01:00:00,1,0,0,63.19,0.0102,61.56,0.96,3.94,0.0,10.0
2018-08-13 02:00:00,1,0,0,62.96,0.0039,61.02,0.95,4.49,0.0,10.0
2018-08-13 03:00:00,0,0,1,62.53,0.0013,60.88,0.96,4.57,0.0,10.0
2018-08-13 04:00:00,0,1,0,62.08,0.0005,60.83,0.97,5.06,0.0,10.0
2018-08-13 05:00:00,0,1,0,61.14,0.0002,60.02,0.97,5.1,0.0,10.0
2018-08-13 06:00:00,0,0,1,62.26,0.0002,59.12,0.9,5.13,0.0,10.0
2018-08-13 07:00:00,0,0,1,62.99,0.0,58.55,0.85,5.93,1.0,10.0
2018-08-13 08:00:00,0,0,1,64.81,0.0,58.63,0.8,6.07,2.0,10.0
2018-08-13 09:00:00,0,0,1,66.98,0.0009,58.28,0.74,6.76,3.0,10.0
2018-08-13 10:00:00,0,0,1,67.95,0.0022,58.15,0.71,7.96,3.0,10.0
2018-08-13 11:00:00,0,0,1,69.24,0.0043,57.84,0.67,8.3,4.0,10.0
2018-08-13 12:00:00,1,0,0,69.83,0.0097,57.87,0.66,8.71,4.0,4.713
2018-08-13 13:00:00,1,0,0,70.9,0.0098,57.77,0.63,9.21,4.0,4.673
2018-08-13 14:00:00,0,0,1,72.16,0.0083,57.4,0.6,9.47,4.0,5.882
2018-08-13 15:00:00,0,0,1,73.55,0.0067,56.87,0.56,9.21,3.0,7.067
2018-08-13 16:00:00,0,0,1,74.51,0.006,56.94,0.54,9.1,2.0,7.718
2018-08-13 17:00:00,0,0,1,73.89,0.0047,57.47,0.57,9.08,1.0,8.843
2018-08-13 18:00:00,0,0,1,73.13,0.0036,57.59,0.58,7.09,0.0,5.385
2018-08-13 19:00:00,0,1,0,71.55,0.0027,57.23,0.61,6.59,0.0,7.71
2018-08-13 20:00:00,0,1,0,70.38,0.0017,58.44,0.66,6.76,0.0,10.0
2018-08-13 21:00:00,0,1,0,68.79,0.0011,58.68,0.7,8.2,0.0,10.0
2018-08-13 22:00:00,0,1,0,67.05,0.0005,58.15,0.73,8.02,0.0,10.0
2018-08-13 23:00:00,0,1,0,65.93,0.0,57.05,0.73,7.72,0.0,10.0
2018-08-14 00:00:00,0,0,1,64.24,0.0,56.27,0.75,7.19,0.0,10.0
2018-08-14 01:00:00,0,1,0,63.47,0.0,55.17,0.74,7.31,0.0,10.0
2018-08-14 02:00:00,0,1,0,62.36,0.0,54.32,0.75,7.2,0.0,10.0
2018-08-14 03:00:00,0,1,0,61.37,0.0,53.97,0.77,6.99,0.0,10.0
2018-08-14 04:00:00,0,1,0,60.48,0.0,54.3,0.8,6.72,0.0,10.0
2018-08-14 05:00:00,0,1,0,59.44,0.0,54.14,0.83,6.47,0.0,10.0
2018-08-14 06:00:00,0,1,0,60.63,0.0,54.26,0.8,6.28,0.0,10.0
2018-08-14 07:00:00,0,1,0,62.72,0.0,54.99,0.76,6.88,1.0,10.0
2018-08-14 08:00:00,0,1,0,65.46,0.0,55.68,0.71,6.6,2.0,10.0
2018-08-14 09:00:00,0,0,1,67.91,0.0,56.25,0.66,7.25,3.0,10.0
2018-08-14 10:00:00,0,0,1,69.43,0.0,56.31,0.63,7.92,4.0,10.0
2018-08-14 11:00:00,0,0,1,70.47,0.0,55.94,0.6,8.11,5.0,10.0
2018-08-14 12:00:00,0,0,1,71.42,0.0,55.4,0.57,8.59,5.0,10.0
2018-08-14 13:00:00,0,0,1,72.59,0.0,56.07,0.56,8.36,4.0,10.0
2018-08-14 14:00:00,0,0,1,73.89,0.0,56.66,0.55,8.42,4.0,10.0
2018-08-14 15:00:00,0,0,1,74.12,0.0,56.4,0.54,8.27,3.0,10.0
2018-08-14 16:00:00,0,0,1,74.63,0.0,57.14,0.54,8.86,2.0,10.0
2018-08-14 17:00:00,0,0,1,74.4,0.0,57.64,0.56,8.42,1.0,10.0
2018-08-14 18:00:00,0,0,1,73.95,0.0,58.26,0.58,7.05,0.0,10.0
2018-08-14 19:00:00,0,0,1,72.94,0.0,58.12,0.6,6.91,0.0,10.0
2018-08-14 20:00:00,0,0,1,71.29,0.0,57.87,0.63,7.76,0.0,10.0
2018-08-14 21:00:00,0,0,1,69.72,0.0002,57.74,0.66,7.53,0.0,10.0
2018-08-14 22:00:00,0,1,0,68.19,0.0002,57.09,0.68,8.17,0.0,10.0
2018-08-14 23:00:00,0,0,1,66.52,0.0,56.5,0.7,7.98,0.0,10.0
2018-08-15 00:00:00,0,1,0,64.46,0.0,56.87,0.76,6.07,0.0,10.0
2018-08-15 01:00:00,0,1,0,63.1,0.0,56.66,0.8,5.89,0.0,10.0
2018-08-15 02:00:00,0,1,0,62.19,0.0,56.34,0.81,6.23,0.0,10.0
2018-08-15 03:00:00,0,0,1,61.54,0.0,56.46,0.83,6.71,0.0,10.0
2018-08-15 04:00:00,0,0,1,61.06,0.0,56.88,0.86,6.95,0.0,10.0
2018-08-15 05:00:00,0,0,1,60.69,0.0,56.88,0.87,7.22,0.0,10.0
2018-08-15 06:00:00,0,0,1,62.13,0.0,57.51,0.85,7.08,0.0,10.0
2018-08-15 07:00:00,0,0,1,63.5,0.0,58.45,0.84,7.78,1.0,10.0
2018-08-15 08:00:00,0,0,1,65.67,0.0003,59.16,0.8,8.92,2.0,10.0
2018-08-15 09:00:00,0,0,1,68.14,0.0005,59.52,0.74,9.41,3.0,10.0
2018-08-15 10:00:00,0,0,1,69.86,0.0003,59.76,0.7,9.93,3.0,10.0
2018-08-15 11:00:00,0,0,1,71.53,0.0,60.47,0.68,10.04,4.0,10.0
2018-08-15 12:00:00,0,0,1,73.04,0.0,60.98,0.66,9.54,4.0,10.0
2018-08-15 13:00:00,0,0,1,73.9,0.0,60.94,0.64,10.32,4.0,10.0
2018-08-15 14:00:00,0,0,1,74.61,0.0,61.06,0.63,10.3,3.0,10.0
2018-08-15 15:00:00,0,0,1,74.1,0.0,60.56,0.63,10.08,3.0,10.0
2018-08-15 16:00:00,0,0,1,74.72,0.0,60.55,0.61,11.28,2.0,10.0
2018-08-15 17:00:00,0,0,1,74.06,0.0,59.9,0.61,11.35,1.0,10.0
2018-08-15 18:00:00,0,0,1,72.53,0.0,58.82,0.62,11.72,0.0,10.0
2018-08-15 19:00:00,0,0,1,70.93,0.0,57.83,0.63,10.7,0.0,10.0
2018-08-15 20:00:00,0,0,1,68.65,0.0,57.51,0.68,10.09,0.0,10.0
2018-08-15 21:00:00,0,0,1,66.98,0.0,57.13,0.71,10.31,0.0,10.0
2018-08-15 22:00:00,0,1,0,65.85,0.0,57.46,0.74,9.74,0.0,10.0
2018-08-15 23:00:00,0,1,0,64.63,0.0,57.9,0.79,9.26,0.0,10.0
2018-08-16 00:00:00,0,1,0,64.36,0.0,59.51,0.85,8.81,0.0,10.0
2018-08-16 01:00:00,0,1,0,63.82,0.0,60.19,0.89,8.65,0.0,10.0
2018-08-16 02:00:00,0,1,0,63.8,0.0003,60.63,0.9,9.69,0.0,10.0
2018-08-16 03:00:00,0,1,0,64.62,0.0003,60.9,0.89,9.69,0.0,10.0
2018-08-16 04:00:00,0,0,1,65.14,0.0,61.35,0.89,10.29,0.0,10.0
2018-08-16 05:00:00,0,0,1,65.32,0.0,61.44,0.88,10.72,0.0,10.0
2018-08-16 06:00:00,0,0,1,65.13,0.0004,60.36,0.85,10.8,0.0,10.0
2018-08-16 07:00:00,0,0,1,65.5,0.0008,60.34,0.84,11.99,1.0,10.0
2018-08-16 08:00:00,0,0,1,66.05,0.0029,60.5,0.83,12.17,2.0,10.0
2018-08-16 09:00:00,0,0,1,66.6,0.0065,60.72,0.82,11.91,2.0,10.0
2018-08-16 10:00:00,1,0,0,66.07,0.0141,59.89,0.81,10.81,3.0,10.0
2018-08-16 11:00:00,1,0,0,64.2,0.0376,58.75,0.82,9.35,4.0,8.114
2018-08-16 12:00:00,1,0,0,63.11,0.0478,58.66,0.85,6.56,4.0,2.809
2018-08-16 13:00:00,1,0,0,63.02,0.0457,57.61,0.83,7.43,4.0,2.783
2018-08-16 14:00:00,1,0,0,63.93,0.0175,57.48,0.8,8.26,3.0,4.685
2018-08-16 15:00:00,1,0,0,65.03,0.0091,56.75,0.75,8.48,2.0,6.09
2018-08-16 16:00:00,0,0,1,66.09,0.0047,55.73,0.69,8.23,2.0,6.883
2018-08-16 17:00:00,0,0,1,67.04,0.0013,54.44,0.64,7.61,1.0,7.649
2018-08-16 18:00:00,0,0,1,65.94,0.0002,53.34,0.64,6.7,0.0,10.0
2018-08-16 19:00:00,0,0,1,65.18,0.0,52.79,0.64,5.83,0.0,10.0
